ID,名称,中文名称
3385,成長の最終秘石,成长的最终秘石
3386,職業成長の大秘石,职业成长的大秘石
3387,職業成長の極秘石,职业成长的极秘石
3388,職業成長の神秘石,职业成长的神秘石
3389,職業成長の究極秘石,职业成长的究极秘石
3390,職業成長の最終秘石,职业成长的最终秘石
3391,金持ちの大秘石,富翁的大秘石
3392,金持ちの極秘石,富翁的极秘石
3393,金持ちの神秘石,富翁的神秘石
3394,金持ちの究極秘石,富翁的究极秘石
3395,金持ちの最終秘石,富翁的最终秘石
3396,拾得品の大秘石,拾得品的大秘石
3397,拾得品の極秘石,拾得品的极秘石
3398,拾得品の神秘石,拾得品的神秘石
3399,拾得品の究極秘石,拾得品的究极秘石
3400,拾得品の最終秘石,拾得品的最终秘石
3401,盗む者の大秘石,盗窃者的大秘石
3402,盗む者の極秘石,盗窃者的极秘石
3403,盗む者の神秘石,盗窃者的神秘石
3404,盗む者の究極秘石,盗窃者的究极秘石
3405,盗む者の最終秘石,盗窃者的最终秘石
3406,鎌で惑わす者の大秘石,镰迷惑者的大秘石
3407,鞭で惑わす者の大秘石,鞭迷惑者的大秘石
3408,黒魔法で惑わす者の大秘石,黑魔法迷惑者的大秘石
3409,時魔法で惑わす者の大秘石,时魔法迷惑者的大秘石
3410,陰陽術で惑わす者の大秘石,阴阳术迷惑者的大秘石
3411,踊りで惑わす者の大秘石,舞蹈迷惑者的大秘石
3412,歌で惑わす者の大秘石,歌唱迷惑者的大秘石
3413,話術で惑わす者の大秘石,话术迷惑者的大秘石
3414,医術で惑わす者の大秘石,医术迷惑者的大秘石
3415,淫技で惑わす者の大秘石,淫技迷惑者的大秘石
3416,魔眼で惑わす者の大秘石,魔眼迷惑者的大秘石
3417,鱗粉で惑わす者の大秘石,鳞粉迷惑者的大秘石
3418,花粉で惑わす者の大秘石,花粉迷惑者的大秘石
3419,ブレスで惑わす者の大秘石,吐息迷惑者的大秘石
3420,闇に通じる者の超秘石,通晓黑暗者的超秘石
3421,闇を統べる者の神秘石,统御黑暗者的神秘石
3422,森強化の大秘石,森林强化的大秘石
3423,森強化の絶秘石,森林强化的绝秘石
3426,砂漠強化の大秘石,沙漠强化的大秘石
3427,砂漠強化の絶秘石,沙漠强化的绝秘石
3428,海強化の大秘石,海强化的大秘石
3429,海強化の絶秘石,海强化的绝秘石
3430,深海強化の大秘石,深海强化的大秘石
3431,深海強化の絶秘石,深海强化的绝秘石
3432,洞窟強化の大秘石,洞窟强化的大秘石
3433,洞窟強化の絶秘石,洞窟强化的绝秘石
3436,市街強化の大秘石,市区强化的大秘石
3437,市街強化の絶秘石,市区强化的绝秘石
3442,床ダメージ半減の秘石,地面伤害减半的秘石
3443,床ダメージ無効の大秘石,地面伤害无效的大秘石
3444,魔技の秘石,魔技的秘石
3445,魔技の大秘石,魔技的大秘石
3446,魔技の絶秘石,魔技的绝秘石
3447,魔技の神秘石,魔技的神秘石
3448,魔技の無限秘石,魔技的无限秘石
3449,海技の秘石,海技的秘石
3450,海技の大秘石,海技的大秘石
3451,海技の絶秘石,海技的绝秘石
3452,海技の神秘石,海技的神秘石
3453,海技の無限秘石,海技的无限秘石
3454,粘液技の秘石,粘液技的秘石
3455,粘液技の大秘石,粘液技的大秘石
3456,粘液技の絶秘石,粘液技的绝秘石
3457,粘液技の神秘石,粘液技的神秘石
3458,粘液技の無限秘石,粘液技的无限秘石
3459,獣技の秘石,兽技的秘石
3460,獣技の大秘石,兽技的大秘石
3461,獣技の絶秘石,兽技的绝秘石
3462,獣技の神秘石,兽技的神秘石
3463,獣技の無限秘石,兽技的无限秘石
3464,蛇技の秘石,蛇技的秘石
3465,蛇技の大秘石,蛇技的大秘石
3466,蛇技の絶秘石,蛇技的绝秘石
3467,蛇技の神秘石,蛇技的神秘石
3468,蛇技の無限秘石,蛇技的无限秘石
3469,触手技の秘石,触手技的秘石
3470,触手技の大秘石,触手技的大秘石
3471,触手技の絶秘石,触手技的绝秘石
3472,触手技の神秘石,触手技的神秘石
3473,触手技の無限秘石,触手技的无限秘石
3474,翼技の秘石,翼技的秘石
3475,翼技の大秘石,翼技的大秘石
3476,翼技の絶秘石,翼技的绝秘石
3477,翼技の神秘石,翼技的神秘石
3478,翼技の無限秘石,翼技的无限秘石
3479,虫技の秘石,虫技的秘石
3480,虫技の大秘石,虫技的大秘石
3481,虫技の絶秘石,虫技的绝秘石
3482,虫技の神秘石,虫技的神秘石
3483,虫技の無限秘石,虫技的无限秘石
3484,植物技の秘石,植物技的秘石
3485,植物技の大秘石,植物技的大秘石
3486,植物技の絶秘石,植物技的绝秘石
3487,植物技の神秘石,植物技的神秘石
3488,植物技の無限秘石,植物技的无限秘石
3489,屍技の秘石,尸技的秘石
3490,屍技の大秘石,尸技的大秘石
3491,屍技の絶秘石,尸技的绝秘石
3492,屍技の神秘石,尸技的神秘石
3493,屍技の無限秘石,尸技的无限秘石
3494,造技の秘石,造技的秘石
3495,造技の大秘石,造技的大秘石
3496,造技の絶秘石,造技的绝秘石
3497,造技の神秘石,造技的神秘石
3498,造技の無限秘石,造技的无限秘石
3499,自然感応の秘石,自然感应的秘石
3500,自然感応の大秘石,自然感应的大秘石
3501,自然感応の絶秘石,自然感应的绝秘石
3502,自然感応の神秘石,自然感应的神秘石
3503,自然感応の無限秘石,自然感应的无限秘石
3504,ブレスの秘石,吐息的秘石
3505,ブレスの大秘石,吐息的大秘石
3506,ブレスの絶秘石,吐息的绝秘石
3507,ブレスの神秘石,吐息的神秘石
3508,ブレスの無限秘石,吐息的无限秘石
3509,特技の秘石,特技的秘石
3510,特技の大秘石,特技的大秘石
3511,特技の絶秘石,特技的绝秘石
3512,特技の神秘石,特技的神秘石
3513,特技の無限秘石,特技的无限秘石
3514,装備武器の秘石,装备武器的秘石
3515,装備武器の大秘石,装备武器的大秘石
3516,装備武器の絶秘石,装备武器的绝秘石
3517,装備武器の神秘石,装备武器的神秘石
3518,装備武器の無限秘石,装备武器的无限秘石
3519,魔技使用可能の超秘石,可以使用魔技的超秘石
3520,海技使用可能の超秘石,可以使用海技的超秘石
3521,粘液技使用可能の超秘石,可以使用粘液技的超秘石
3522,獣技使用可能の超秘石,可以使用兽技的超秘石
3523,蛇技使用可能の超秘石,可以使用蛇技的超秘石
3524,触手技使用可能の超秘石,可以使用触手技的超秘石
3525,翼技使用可能の超秘石,可以使用翼技的超秘石
3526,虫技使用可能の超秘石,可以使用虫技的超秘石
3527,植物技使用可能の超秘石,可以使用植物技的超秘石
3528,屍技使用可能の超秘石,可以使用尸技的超秘石
3529,造技使用可能の超秘石,可以使用造技的超秘石
3530,自然感応使用可能の超秘石,可以使用自然感应的超秘石
3531,ブレス使用可能の超秘石,可以使用吐息的超秘石
3532,全魔物スキル使用可能の極秘石,可以使用所有魔物技能的极秘石
3533,全スキル使用可能の混沌秘石,可以使用所有技能的混沌秘石
3534,魔技二連続発動の究極秘石,魔技二连发的究极秘石
3535,魔技三連続発動の最終秘石,魔技三连发的最终秘石
3536,海技二連続発動の究極秘石,海技二连发的究极秘石
3537,海技三連続発動の最終秘石,海技三连发的最终秘石
3538,粘液技二連続発動の究極秘石,粘液技二连发的究极秘石
3539,粘液技三連続発動の最終秘石,粘液技三连发的最终秘石
3540,獣技二連続発動の究極秘石,兽技二连发的究极秘石
3541,獣技三連続発動の最終秘石,兽技三连发的最终秘石
3542,蛇技二連続発動の究極秘石,蛇技二连发的究极秘石
3543,蛇技三連続発動の最終秘石,蛇技三连发的最终秘石
3544,触手技二連続発動の究極秘石,触手技二连发的究极秘石
3545,触手技三連続発動の最終秘石,触手技三连发的最终秘石
3546,翼技二連続発動の究極秘石,翼技二连发的究极秘石
3547,翼技三連続発動の最終秘石,翼技三连发的最终秘石
3548,虫技二連続発動の究極秘石,虫技二连发的究极秘石
3549,虫技三連続発動の最終秘石,虫技三连发的最终秘石
3550,植物技二連続発動の究極秘石,植物技二连发的究极秘石
3551,植物技三連続発動の最終秘石,植物技三连发的最终秘石
3552,屍技二連続発動の究極秘石,尸技二连发的究极秘石
3553,屍技三連続発動の最終秘石,尸技三连发的最终秘石
3554,造技二連続発動の究極秘石,造技二连发的究极秘石
3555,造技三連続発動の最終秘石,造技三连发的最终秘石
3556,自然感応二連続発動の究極秘石,自然感应二连发的究极秘石
3557,自然感応三連続発動の最終秘石,自然感应三连发的最终秘石
3558,ブレス二連続発動の究極秘石,吐息二连发的究极秘石
3559,ブレス三連続発動の最終秘石,吐息三连发的最终秘石
3560,特技二連続発動の究極秘石,特技二连发的究极秘石
3561,特技三連続発動の最終秘石,特技三连发的最终秘石
3562,装備武器二連続発動の究極秘石,装备武器二连发的究极秘石
3563,装備武器三連続発動の最終秘石,装备武器三连发的最终秘石
3564,妖術二連続発動の究極秘石,妖术二连发的究极秘石
3565,妖術三連続発動の最終秘石,妖术三连发的最终秘石
3566,巨技二連続発動の究極秘石,巨技二连发的究极秘石
3567,巨技三連続発動の最終秘石,巨技三连发的最终秘石
3568,妖術の秘石,妖术的秘石
3569,妖術の大秘石,妖术的大秘石
3570,妖術の絶秘石,妖术的绝秘石
3571,妖術の神秘石,妖术的神秘石
3572,妖術の無限秘石,妖术的无限秘石
3573,巨技の秘石,巨技的秘石
3574,巨技の大秘石,巨技的大秘石
3575,巨技の絶秘石,巨技的绝秘石
3576,巨技の神秘石,巨技的神秘石
3577,巨技の無限秘石,巨技的无限秘石
3578,妖術使用可能の超秘石,可以使用妖术的超秘石
3579,巨技使用可能の超秘石,可以使用巨技的超秘石
3580,魔物技二連続発動の混沌秘石,魔物技二连发的混沌秘石
3581,魔物技三連続発動の最終秘石,魔物技三连发的最终秘石
3584,チェーン強化の極秘石,连锁强化的极秘石
3585,チェーン強化の無限秘石,连锁强化的无限秘石
3586,チェーン強化の混沌秘石,连锁强化的混沌秘石
3587,チェーン強化の最終秘石,连锁强化的最终秘石
3588,気力充填の絶秘石,气力充填的绝秘石
3589,気力充填の極秘石,气力充填的极秘石
3590,気力充填の混沌秘石,气力充填的混沌秘石
3591,SP節約の大秘石,SP节约的大秘石
3592,SP節約の極秘石,SP节约的极秘石
3593,SP節約の無限秘石,SP节约的无限秘石
3594,SP節約の最終秘石,SP节约的最终秘石
3595,MP節約の大秘石,MP节约的大秘石
3596,MP節約の極秘石,MP节约的极秘石
3597,MP節約の無限秘石,MP节约的无限秘石
3598,MP節約の最終秘石,MP节约的最终秘石
3599,月の大秘石,月的大秘石
3600,月の極秘石,月的极秘石
3601,月の無限秘石,月的无限秘石
3602,月の最終秘石,月的最终秘石
3603,物理に親しむ者の秘石,物理亲和者的秘石
3604,物理に親しむ者の超秘石,物理亲和者的超秘石
3605,物理に親しむ者の極秘石,物理亲和者的极秘石
3606,物理に親しむ者の神秘石,物理亲和者的神秘石
3607,物理に親しむ者の究極秘石,物理亲和者的究极秘石
3608,快楽に親しむ者の秘石,快乐亲和者的秘石
3609,快楽に親しむ者の超秘石,快乐亲和者的超秘石
3610,快楽に親しむ者の極秘石,快乐亲和者的极秘石
3611,快楽に親しむ者の神秘石,快乐亲和者的神秘石
3612,快楽に親しむ者の究極秘石,快乐亲和者的究极秘石
3613,炎に親しむ者の秘石,炎之亲和者的秘石
3614,炎に親しむ者の超秘石,炎之亲和者的超秘石
3615,炎に親しむ者の極秘石,炎之亲和者的极秘石
3616,炎に親しむ者の神秘石,炎之亲和者的神秘石
3617,炎に親しむ者の究極秘石,炎之亲和者的究极秘石
3618,氷に親しむ者の秘石,冰之亲和者的秘石
3619,氷に親しむ者の超秘石,冰之亲和者的超秘石
3620,氷に親しむ者の極秘石,冰之亲和者的极秘石
3621,氷に親しむ者の神秘石,冰之亲和者的神秘石
3622,氷に親しむ者の究極秘石,冰之亲和者的究极秘石
3623,雷に親しむ者の秘石,雷之亲和者的秘石
3624,雷に親しむ者の超秘石,雷之亲和者的超秘石
3625,雷に親しむ者の極秘石,雷之亲和者的极秘石
3626,雷に親しむ者の神秘石,雷之亲和者的神秘石
3627,雷に親しむ者の究極秘石,雷之亲和者的究极秘石
3628,風に親しむ者の秘石,风之亲和者的秘石
3629,風に親しむ者の超秘石,风之亲和者的超秘石
3630,風に親しむ者の極秘石,风之亲和者的极秘石
3631,風に親しむ者の神秘石,风之亲和者的神秘石
3632,風に親しむ者の究極秘石,风之亲和者的究极秘石
3633,土に親しむ者の秘石,土之亲和者的秘石
3634,土に親しむ者の超秘石,土之亲和者的超秘石
3635,土に親しむ者の極秘石,土之亲和者的极秘石
3636,土に親しむ者の神秘石,土之亲和者的神秘石
3637,土に親しむ者の究極秘石,土之亲和者的究极秘石
3638,水に親しむ者の秘石,水之亲和者的秘石
3639,水に親しむ者の超秘石,水之亲和者的超秘石
3640,水に親しむ者の極秘石,水之亲和者的极秘石
3641,水に親しむ者の神秘石,水之亲和者的神秘石
3642,水に親しむ者の究極秘石,水之亲和者的究极秘石
3643,光に親しむ者の秘石,光之亲和者的秘石
3644,光に親しむ者の超秘石,光之亲和者的超秘石
