"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"689","レジスタンス","防具","661","金币：4700；材料：防具 ID 686「抗う者の兜」×1；物品 ID 263「神物の破片」×1","金币：4700；材料：防具 ID 686「反抗者之盔」×1；物品 ID 263「神物碎片」×1","反抗军"
"690","スピードスター","防具","684","金币：5400；材料：防具 ID 687「神速の兜」×1；物品 ID 261「神蟲の鱗粉」×1","金币：5400；材料：防具 ID 687「神速之盔」×1；物品 ID 261「神虫鳞粉」×1","速度之星"
"692","栄光の兜","防具","749","金币：6100；材料：防具 ID 688「武功の兜」×1；物品 ID 262「神々しい花びら」×1","金币：6100；材料：防具 ID 688「武功之盔」×1；物品 ID 262「神圣花瓣」×1","荣耀之盔"
"693","ドラゴンホーン","防具","860","金币：7800；材料：防具 ID 199「グレイトホーン」×1；物品 ID 275「最後の竜牙」×1","金币：7800；材料：防具 ID 199「巨角头盔」×1；物品 ID 275「最终之龙牙」×1","龙角"
"694","海賊神の兜","防具","861","金币：7800；材料：防具 ID 201「大海賊の兜」×1；物品 ID 286「地獄の触手」×1","金币：7800；材料：防具 ID 201「大海贼之盔」×1；物品 ID 286「地狱的触手」×1","海贼神之盔"
"698","イェニ・チェリ","防具","979","金币：12000；材料：防具 ID 689「レジスタンス」×1；物品 ID 2「高級薬草」×1","金币：12000；材料：防具 ID 689「反抗军」×1；物品 ID 2「高级药草」×1","耶尼・切里"
"698","イェニ・チェリ","防具","2061","金币：12000；材料：防具 ID 689「レジスタンス」×1；物品 ID 831「魔界樹の花びら」×1","金币：12000；材料：防具 ID 689「反抗军」×1；物品 ID 831「魔界树的花瓣」×1","耶尼・切里"
"699","螺旋竜角兜","防具","1043","金币：14500；材料：防具 ID 693「ドラゴンホーン」×1；物品 ID 2「高級薬草」×1","金币：14500；材料：防具 ID 693「龙角」×1；物品 ID 2「高级药草」×1","螺旋龙角盔"
"699","螺旋竜角兜","防具","2125","金币：14500；材料：防具 ID 693「ドラゴンホーン」×1；物品 ID 837「神々しい角」×1","金币：14500；材料：防具 ID 693「龙角」×1；物品 ID 837「神圣的角」×1","螺旋龙角盔"
"700","マスターパイレーツ","防具","1074","金币：15600；材料：防具 ID 694「海賊神の兜」×1；物品 ID 2「高級薬草」×1","金币：15600；材料：防具 ID 694「海贼神之盔」×1；物品 ID 2「高级药草」×1","海盗大师"
"700","マスターパイレーツ","防具","2156","金币：15600；材料：防具 ID 694「海賊神の兜」×1；物品 ID 845「神獣の爪」×1","金币：15600；材料：防具 ID 694「海贼神之盔」×1；物品 ID 845「神兽的爪」×1","海盗大师"
"701","ジャスティスメット","防具","1142","金币：18200；材料：防具 ID 691「ヒーローヘルメット」×1；物品 ID 2「高級薬草」×1","金币：18200；材料：防具 ID 691「英雄头盔」×1；物品 ID 2「高级药草」×1","正义头盔"
"701","ジャスティスメット","防具","2224","金币：18200；材料：防具 ID 691「ヒーローヘルメット」×1；物品 ID 854「集合意識の甲殻」×1","金币：18200；材料：防具 ID 691「英雄头盔」×1；物品 ID 854「集合意识的甲壳」×1","正义头盔"
"702","竜角神速の兜","防具","1167","金币：19400；材料：防具 ID 690「スピードスター」×1；防具 ID 693「ドラゴンホーン」×1；物品 ID 2「高級薬草」×1","金币：19400；材料：防具 ID 690「速度之星」×1；防具 ID 693「龙角」×1；物品 ID 2「高级药草」×1","龙角神速之盔"
"702","竜角神速の兜","防具","2249","金币：19400；材料：防具 ID 690「スピードスター」×1；防具 ID 693「ドラゴンホーン」×1；物品 ID 859「牛魔王の角」×1","金币：19400；材料：防具 ID 690「速度之星」×1；防具 ID 693「龙角」×1；物品 ID 859「牛魔王的角」×1","龙角神速之盔"
"703","栄輝の兜","防具","1211","金币：20800；材料：防具 ID 692「栄光の兜」×1；物品 ID 2「高級薬草」×1","金币：20800；材料：防具 ID 692「荣耀之盔」×1；物品 ID 2「高级药草」×1","荣耀之盔"
"703","栄輝の兜","防具","2293","金币：20800；材料：防具 ID 692「栄光の兜」×1；物品 ID 863「竜神の牙」×1","金币：20800；材料：防具 ID 692「荣耀之盔」×1；物品 ID 863「龙神的牙齿」×1","荣耀之盔"
"704","CHエクスコンバーター","防具","1227","金币：26000；材料：防具 ID 696「CHコンバーター」×1；物品 ID 2「高級薬草」×1","金币：26000；材料：防具 ID 696「CH转换器」×1；物品 ID 2「高级药草」×1","CH超转换器"
"704","CHエクスコンバーター","防具","2400","金币：26000；材料：防具 ID 696「CHコンバーター」×1；物品 ID 866「オメガコア」×1","金币：26000；材料：防具 ID 696「CH转换器」×1；物品 ID 866「欧米伽核心」×1","CH超转换器"
"706","紅星の兜","防具","1435","金币：28600；材料：防具 ID 705「混沌の兜」×1；物品 ID 2「高級薬草」×1","金币：28600；材料：防具 ID 705「混沌之盔」×1；物品 ID 2「高级药草」×1","红星之盔"
"706","紅星の兜","防具","2508","金币：28600；材料：防具 ID 705「混沌の兜」×1；物品 ID 887「反物質」×1","金币：28600；材料：防具 ID 705「混沌之盔」×1；物品 ID 887「反物质」×1","红星之盔"
"710","天武者の兜","防具","750","金币：7500；材料：防具 ID 214「鬼武者の兜」×1；物品 ID 262「神々しい花びら」×1","金币：7500；材料：防具 ID 214「鬼武者之盔」×1；物品 ID 262「神圣花瓣」×1","天武者之盔"
"711","神機ヘッド","防具","761","金币：7800；材料：防具 ID 229「マキナヘッド」×1；物品 ID 262「神々しい花びら」×1","金币：7800；材料：防具 ID 229「器械头盔」×1；物品 ID 262「神圣花瓣」×1","神机头盔"
"716","真・聖皇の兜","防具","862","金币：9500；材料：防具 ID 715「聖皇の兜」×1；物品 ID 277「究極の羽根」×1","金币：9500；材料：防具 ID 715「圣皇制头盔」×1；物品 ID 277「究极之羽」×1","真・圣皇制头盔"
"718","真・闇皇の兜","防具","863","金币：9500；材料：防具 ID 717「闇皇の兜」×1；物品 ID 281「最後の結晶」×1","金币：9500；材料：防具 ID 717「暗皇制头盔」×1；物品 ID 281「最终之结晶」×1","真・暗皇制头盔"
"719","セーフガード・ハイ","防具","864","金币：9800；材料：防具 ID 709「セーフガード」×1；物品 ID 283「カオスニウム」×1","金币：9800；材料：防具 ID 709「守护者」×1；物品 ID 283「混沌结晶」×1","安全卫士・高"
"720","英雄の兜","防具","916","金币：11000；材料：防具 ID 226「ハインリヒの兜」×1；物品 ID 276「ルカ細胞」×1","金币：11000；材料：防具 ID 226「海因里希之盔」×1；物品 ID 276「鲁卡细胞」×1","英雄之盔"
"725","光の竜虎","防具","947","金币：12000；材料：防具 ID 231「竜虎の兜」×1；物品 ID 2「高級薬草」×1","金币：12000；材料：防具 ID 231「龙虎之盔」×1；物品 ID 2「高级药草」×1","光之龙虎"
"725","光の竜虎","防具","2029","金币：12000；材料：防具 ID 231「竜虎の兜」×1；物品 ID 823「きらきらゼリー」×1","金币：12000；材料：防具 ID 231「龙虎之盔」×1；物品 ID 823「闪闪发光的果冻」×1","光之龙虎"
"726","桜花闇修羅兜","防具","980","金币：13500；材料：防具 ID 232「桜花修羅兜」×1；物品 ID 2「高級薬草」×1","金币：13500；材料：防具 ID 232「樱花修罗盔」×1；物品 ID 2「高级药草」×1","樱花暗修罗之盔"
"726","桜花闇修羅兜","防具","2062","金币：13500；材料：防具 ID 232「桜花修羅兜」×1；物品 ID 829「蒼天の羽根」×1","金币：13500；材料：防具 ID 232「樱花修罗盔」×1；物品 ID 829「苍天的羽毛」×1","樱花暗修罗之盔"
"727","真・覇竜の兜","防具","1011","金币：15000；材料：防具 ID 708「覇竜の兜」×1；物品 ID 2「高級薬草」×1","金币：15000；材料：防具 ID 708「霸龙之盔」×1；物品 ID 2「高级药草」×1","真・霸龙之盔"
"727","真・覇竜の兜","防具","2093","金币：15000；材料：防具 ID 708「覇竜の兜」×1；物品 ID 833「竜王の牙」×1","金币：15000；材料：防具 ID 708「霸龙之盔」×1；物品 ID 833「龙王的牙齿」×1","真・霸龙之盔"
"730","神武者の兜","防具","1075","金币：19000；材料：防具 ID 710「天武者の兜」×1；物品 ID 2「高級薬草」×1","金币：19000；材料：防具 ID 710「天武者之盔」×1；物品 ID 2「高级药草」×1","神武者之盔"
"730","神武者の兜","防具","2157","金币：19000；材料：防具 ID 710「天武者の兜」×1；物品 ID 846「神威の羽根」×1","金币：19000；材料：防具 ID 710「天武者之盔」×1；物品 ID 846「神威的羽毛」×1","神武者之盔"
"731","支配する者","防具","1107","金币：20000；材料：防具 ID 713「王者の兜」×1；物品 ID 2「高級薬草」×1","金币：20000；材料：防具 ID 713「王者之盔」×1；物品 ID 2「高级药草」×1","支配者"
"731","支配する者","防具","2189","金币：20000；材料：防具 ID 713「王者の兜」×1；物品 ID 852「ゼロマター」×1","金币：20000；材料：防具 ID 713「王者之盔」×1；物品 ID 852「零物质」×1","支配者"
"733","ハイセキュリティー","防具","1168","金币：22000；材料：防具 ID 719「セーフガード・ハイ」×1；物品 ID 2「高級薬草」×1","金币：22000；材料：防具 ID 719「安全卫士・高」×1；物品 ID 2「高级药草」×1","高安全性"
"733","ハイセキュリティー","防具","2250","金币：22000；材料：防具 ID 719「セーフガード・ハイ」×1；物品 ID 857「グランエキス」×1","金币：22000；材料：防具 ID 719「安全卫士・高」×1；物品 ID 857「格兰精华」×1","高安全性"
"734","究極超重滅兜","防具","1212","金币：24500；材料：防具 ID 722「超重滅兜」×1；物品 ID 2「高級薬草」×1","金币：24500；材料：防具 ID 722「超重灭之盔」×1；物品 ID 2「高级药草」×1","究极超重灭盔"
"734","究極超重滅兜","防具","2294","金币：24500；材料：防具 ID 722「超重滅兜」×1；物品 ID 863「竜神の牙」×1","金币：24500；材料：防具 ID 722「超重灭之盔」×1；物品 ID 863「龙神的牙齿」×1","究极超重灭盔"
"735","四聖東覇青龍の兜","防具","1252","金币：26000；材料：防具 ID 230「東覇青龍の兜」×1；物品 ID 2「高級薬草」×1","金币：26000；材料：防具 ID 230「东霸青龙之盔」×1；物品 ID 2「高级药草」×1","四圣东霸青龙之盔"
"735","四聖東覇青龍の兜","防具","2355","金币：26000；材料：防具 ID 230「東覇青龍の兜」×1；物品 ID 867「古神の依代」×1","金币：26000；材料：防具 ID 230「东霸青龙之盔」×1；物品 ID 867「古神的依代」×1","四圣东霸青龙之盔"
"736","源氏の兜・マガツ","防具","1253","金币：26500；材料：防具 ID 227「源氏の兜」×1；物品 ID 2「高級薬草」×1","金币：26500；材料：防具 ID 227「源氏之盔」×1；物品 ID 2「高级药草」×1","源氏之盔・祸津"
"736","源氏の兜・マガツ","防具","2356","金币：26000；材料：防具 ID 227「源氏の兜」×1；物品 ID 867「古神の依代」×1","金币：26000；材料：防具 ID 227「源氏之盔」×1；物品 ID 867「古神的依代」×1","源氏之盔・祸津"
"738","覇竜炎帝の兜","防具","1315","金币：27000；材料：防具 ID 727「真・覇竜の兜」×1；物品 ID 2「高級薬草」×1","金币：27000；材料：防具 ID 727「真・霸龙之盔」×1；物品 ID 2「高级药草」×1","霸龙炎帝之盔"
"738","覇竜炎帝の兜","防具","2343","金币：27000；材料：防具 ID 727「真・覇竜の兜」×1；物品 ID 873「テラ甲殻」×1","金币：27000；材料：防具 ID 727「真・霸龙之盔」×1；物品 ID 873「大地甲壳」×1","霸龙炎帝之盔"
"739","冥府黄泉神守","防具","1316","金币：27000；材料：防具 ID 714「冥府の兜」×1；防具 ID 728「黄泉の兜」×1；物品 ID 2「高級薬草」×1","金币：27000；材料：防具 ID 714「冥府之盔」×1；防具 ID 728「黄泉之盔」×1；物品 ID 2「高级药草」×1","冥府黄泉神守"
