"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"3485","植物技の大秘石","物品","1851","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3484「植物技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3484「植物技的秘石」×2","植物技的大秘石"
"3486","植物技の絶秘石","物品","3218","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3485「植物技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3485「植物技的大秘石」×2","植物技的绝秘石"
"3489","屍技の秘石","物品","1744","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 221「ネクロパウダー」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 221「死灵粉末」×1","尸技的秘石"
"3490","屍技の大秘石","物品","1852","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3489「屍技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3489「尸技的秘石」×2","尸技的大秘石"
"3491","屍技の絶秘石","物品","3219","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3490「屍技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3490「尸技的大秘石」×2","尸技的绝秘石"
"3494","造技の秘石","物品","1745","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 233「傀儡歯車」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 233「傀儡齿轮」×1","造技的秘石"
"3495","造技の大秘石","物品","1853","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3494「造技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3494「造技的秘石」×2","造技的大秘石"
"3496","造技の絶秘石","物品","3220","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3495「造技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3495「造技的大秘石」×2","造技的绝秘石"
"3499","自然感応の秘石","物品","1746","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 229「精霊のどんぐり」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 229「精灵的橡果」×1","自然感应的秘石"
"3500","自然感応の大秘石","物品","1854","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3499「自然感応の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3499「自然感应的秘石」×2","自然感应的大秘石"
"3501","自然感応の絶秘石","物品","3221","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3500「自然感応の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3500「自然感应的大秘石」×2","自然感应的绝秘石"
"3504","ブレスの秘石","物品","1747","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 247「覇竜の牙」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 247「霸龙的牙齿」×1","吐息的秘石"
"3505","ブレスの大秘石","物品","1855","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3504「ブレスの秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3504「吐息的秘石」×2","吐息的大秘石"
"3506","ブレスの絶秘石","物品","3222","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3505「ブレスの大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3505「吐息的大秘石」×2","吐息的绝秘石"
"3509","特技の秘石","物品","1748","金币：1000；材料：物品 ID 91「空の秘石」×1；物品 ID 8「バーストドリンク」×1","金币：1000；材料：物品 ID 91「空秘石」×1；物品 ID 8「爆发饮料」×1","特技的秘石"
"3510","特技の大秘石","物品","1856","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3509「特技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3509「特技的秘石」×2","特技的大秘石"
"3511","特技の絶秘石","物品","3225","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3510「特技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3510「特技的大秘石」×2","特技的绝秘石"
"3514","装備武器の秘石","物品","1749","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 539「流星のロッド」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 539「流星制法杖」×1","装备武器的秘石"
"3515","装備武器の大秘石","物品","1857","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3514「装備武器の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3514「装备武器的秘石」×2","装备武器的大秘石"
"3516","装備武器の絶秘石","物品","3226","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3515「装備武器の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3515「装备武器的大秘石」×2","装备武器的绝秘石"
"3519","魔技使用可能の超秘石","物品","3114","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1671「妖魔の悟り・魔技編」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1671「妖魔的领悟・魔技篇」×1","可以使用魔技的超秘石"
"3520","海技使用可能の超秘石","物品","3115","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1672「人魚の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1672「人鱼的领悟」×1","可以使用海技的超秘石"
"3521","粘液技使用可能の超秘石","物品","3116","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1673「スライムの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1673「史莱姆的领悟」×1","可以使用粘液技的超秘石"
"3522","獣技使用可能の超秘石","物品","3117","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1674「獣の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1674「兽的领悟」×1","可以使用兽技的超秘石"
"3523","蛇技使用可能の超秘石","物品","3118","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1675「ラミアの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1675「拉米亚的领悟」×1","可以使用蛇技的超秘石"
"3524","触手技使用可能の超秘石","物品","3119","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1676「スキュラの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1676「斯库拉的领悟」×1","可以使用触手技的超秘石"
"3525","翼技使用可能の超秘石","物品","3120","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1677「ハーピーの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1677「哈比的领悟」×1","可以使用翼技的超秘石"
"3526","虫技使用可能の超秘石","物品","3121","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1678「妖虫の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1678「妖虫的领悟」×1","可以使用虫技的超秘石"
"3527","植物技使用可能の超秘石","物品","3122","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1679「アルラウネの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1679「阿娜温的领悟」×1","可以使用植物技的超秘石"
"3528","屍技使用可能の超秘石","物品","3123","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1680「アンデッドの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1680「不死族的领悟」×1","可以使用尸技的超秘石"
"3529","造技使用可能の超秘石","物品","3124","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1681「被造者の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1681「被造者的领悟」×1","可以使用造技的超秘石"
"3530","自然感応使用可能の超秘石","物品","3125","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1682「フェアリーの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1682「妖精的领悟」×1","可以使用自然感应的超秘石"
"3531","ブレス使用可能の超秘石","物品","3360","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1683「ドラゴンの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1683「龙的领悟」×1","可以使用吐息的超秘石"
"3568","妖術の秘石","物品","1905","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 467「蒼魔の鎌」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 467「苍魔镰」×1","妖术的秘石"
"3569","妖術の大秘石","物品","1906","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 3568「妖術の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 3568「妖术的秘石」×2","妖术的大秘石"
"3570","妖術の絶秘石","物品","3224","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3569「妖術の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3569「妖术的大秘石」×2","妖术的绝秘石"
"3575","巨技の絶秘石","物品","3223","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 3574「巨技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 3574「巨技的大秘石」×2","巨技的绝秘石"
"3578","妖術使用可能の超秘石","物品","3127","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 5216「妖術師の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 5216「妖术师的领悟」×1","可以使用妖术的超秘石"
"3579","巨技使用可能の超秘石","物品","3126","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 5217「巨人の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 5217「巨人的领悟」×1","可以使用巨技的超秘石"
"3604","物理に親しむ者の超秘石","物品","3063","金币：30000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3603「物理に親しむ者の秘石」×2","金币：30000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3603「物理亲和者的秘石」×2","物理亲和者的超秘石"
"3609","快楽に親しむ者の超秘石","物品","3064","金币：30000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3608「快楽に親しむ者の秘石」×2","金币：30000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3608「快乐亲和者的秘石」×2","快乐亲和者的超秘石"
"3614","炎に親しむ者の超秘石","物品","3065","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3613「炎に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3613「炎之亲和者的秘石」×2","炎之亲和者的超秘石"
"3619","氷に親しむ者の超秘石","物品","3066","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3618「氷に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3618「冰之亲和者的秘石」×2","冰之亲和者的超秘石"
"3624","雷に親しむ者の超秘石","物品","3067","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3623「雷に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3623「雷之亲和者的秘石」×2","雷之亲和者的超秘石"
"3629","風に親しむ者の超秘石","物品","3068","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3628「風に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3628「风之亲和者的秘石」×2","风之亲和者的超秘石"
"3634","土に親しむ者の超秘石","物品","3069","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3633「土に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3633「土之亲和者的秘石」×2","土之亲和者的超秘石"
"3639","水に親しむ者の超秘石","物品","3070","金币：15000；材料：物品 ID 93「空の超秘石」×1；物品 ID 3638「水に親しむ者の秘石」×2","金币：15000；材料：物品 ID 93「空的超秘石」×1；物品 ID 3638「水之亲和者的秘石」×2","水之亲和者的超秘石"
