"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"4406","冥帝斧","武器","2233","金币：56000；材料：武器 ID 4402「冥府斧」×1；物品 ID 859「牛魔王の角」×1","金币：56000；材料：武器 ID 4402「冥府之斧」×1；物品 ID 859「牛魔王的角」×1","冥帝斧"
"4407","巨人の遺産","武器","1186","金币：59200；材料：武器 ID 397「巨人の斧・氷華」×1；物品 ID 2「高級薬草」×1","金币：59200；材料：武器 ID 397「巨人斧・冰华」×1；物品 ID 2「高级药草」×1","巨人之遗产"
"4407","巨人の遺産","武器","2268","金币：59200；材料：武器 ID 397「巨人の斧・氷華」×1；物品 ID 865「時の歯車」×1","金币：59200；材料：武器 ID 397「巨人斧・冰华」×1；物品 ID 865「时间的齿轮」×1","巨人之遗产"
"4408","真・烈土斧ノーム","武器","1247","金币：66600；材料：武器 ID 4397「真・土斧ノーム」×1；物品 ID 2「高級薬草」×1","金币：66600；材料：武器 ID 4397「真・土斧诺姆」×1；物品 ID 2「高级药草」×1","真・烈土斧诺姆"
"4408","真・烈土斧ノーム","武器","2362","金币：66600；材料：武器 ID 4397「真・土斧ノーム」×1；物品 ID 868「ハイエレメントコア」×1","金币：66600；材料：武器 ID 4397「真・土斧诺姆」×1；物品 ID 868「高阶元素核心」×1","真・烈土斧诺姆"
"4411","征服斧イスカンダル","武器","1292","金币：66600；材料：武器 ID 4395「イスカンダルの斧」×1；物品 ID 2「高級薬草」×1","金币：66600；材料：武器 ID 4395「伊斯坎达尔之斧」×1；物品 ID 2「高级药草」×1","征服斧伊斯坎达尔"
"4411","征服斧イスカンダル","武器","2320","金币：66600；材料：武器 ID 4395「イスカンダルの斧」×1；物品 ID 874「包丁の破片」×1","金币：66600；材料：武器 ID 4395「伊斯坎达尔之斧」×1；物品 ID 874「菜刀的碎片」×1","征服斧伊斯坎达尔"
"4412","蹂躙斧グラシャラボラス","武器","1293","金币：66600；材料：武器 ID 4396「グラシャラボラスの斧」×1；物品 ID 2「高級薬草」×1","金币：66600；材料：武器 ID 4396「格剌希亚拉波斯之斧」×1；物品 ID 2「高级药草」×1","蹂躏斧格剌希亚拉波斯"
"4412","蹂躙斧グラシャラボラス","武器","2321","金币：66600；材料：武器 ID 4396「グラシャラボラスの斧」×1；物品 ID 873「テラ甲殻」×1","金币：66600；材料：武器 ID 4396「格剌希亚拉波斯之斧」×1；物品 ID 873「大地甲壳」×1","蹂躏斧格剌希亚拉波斯"
"4414","鬼神棍棒","武器","617","金币：12800；材料：武器 ID 437「鬼棍棒」×1；物品 ID 267「極竜の牙」×1","金币：12800；材料：武器 ID 437「鬼棍棒」×1；物品 ID 267「极龙之牙」×1","鬼神棍棒"
"4415","那由多螺旋如意棒","武器","704","金币：15000；材料：武器 ID 433「螺旋如意棒」×1；物品 ID 268「無限細胞」×1","金币：15000；材料：武器 ID 433「螺旋如意棒」×1；物品 ID 268「无限细胞」×1","那由多螺旋如意棒"
"4416","超奇跡の棍","武器","705","金币：15000；材料：武器 ID 432「大奇跡の棍」×1；物品 ID 256「恩寵の羽根」×1","金币：15000；材料：武器 ID 432「大奇迹之棍」×1；物品 ID 256「恩宠的羽毛」×1","超奇迹之棍"
"4420","女神の棍","武器","795","金币：20200；材料：武器 ID 4416「超奇跡の棍」×1；物品 ID 273「ハインリヒ細胞」×1","金币：20200；材料：武器 ID 4416「超奇迹之棍」×1；物品 ID 273「海因里希细胞」×1","女神之棍"
"4421","死界樹のハンマー","武器","794","金币：20200；材料：武器 ID 435「世界樹のハンマー」×1；物品 ID 274「ゾンビハート」×1","金币：20200；材料：武器 ID 435「世界树之锤」×1；物品 ID 274「僵尸心脏」×1","死界树之锤"
"4424","天魔神殺如意棒","武器","890","金币：22700；材料：武器 ID 4415「那由多螺旋如意棒」×1；物品 ID 273「ハインリヒ細胞」×1","金币：22700；材料：武器 ID 4415「那由多螺旋如意棒」×1；物品 ID 273「海因里希细胞」×1","天魔神杀如意棒"
"4426","聖棍ギルアンヘル","武器","928","金币：27000；材料：武器 ID 4420「女神の棍」×1；物品 ID 2「高級薬草」×1","金币：27000；材料：武器 ID 4420「女神之棍」×1；物品 ID 2「高级药草」×1","圣棍吉尔安赫尔"
"4426","聖棍ギルアンヘル","武器","2010","金币：27000；材料：武器 ID 4420「女神の棍」×1；物品 ID 824「黙示の羽根」×1","金币：27000；材料：武器 ID 4420「女神之棍」×1；物品 ID 824「启示的羽毛」×1","圣棍吉尔安赫尔"
"4427","ペルセポネー","武器","994","金币：32000；材料：武器 ID 4421「死界樹のハンマー」×1；物品 ID 2「高級薬草」×1","金币：32000；材料：武器 ID 4421「死界树之锤」×1；物品 ID 2「高级药草」×1","珀耳塞福涅"
"4427","ペルセポネー","武器","2076","金币：32000；材料：武器 ID 4421「死界樹のハンマー」×1；物品 ID 835「超蛭蟲細胞」×1","金币：32000；材料：武器 ID 4421「死界树之锤」×1；物品 ID 835「超蛭虫细胞」×1","珀耳塞福涅"
"4430","鬼哭","武器","1057","金币：39000；材料：武器 ID 4414「鬼神棍棒」×1；物品 ID 2「高級薬草」×1","金币：39000；材料：武器 ID 4414「鬼神棍棒」×1；物品 ID 2「高级药草」×1","鬼哭"
"4430","鬼哭","武器","2139","金币：39000；材料：武器 ID 4414「鬼神棍棒」×1；物品 ID 843「終焉の結晶」×1","金币：39000；材料：武器 ID 4414「鬼神棍棒」×1；物品 ID 843「终焉的结晶」×1","鬼哭"
"4431","虚無金槌","武器","1089","金币：41000；材料：武器 ID 436「真・混沌魔神金槌」×1；物品 ID 2「高級薬草」×1","金币：41000；材料：武器 ID 436「真・混沌魔神金槌」×1；物品 ID 2「高级药草」×1","虚无金槌"
"4431","虚無金槌","武器","2171","金币：41000；材料：武器 ID 436「真・混沌魔神金槌」×1；物品 ID 851「量子の歯車」×1","金币：41000；材料：武器 ID 436「真・混沌魔神金槌」×1；物品 ID 851「量子的齿轮」×1","虚无金槌"
"4434","クロマニヨン","武器","1187","金币：52500；材料：武器 ID 439「バーバリアン」×1；物品 ID 2「高級薬草」×1","金币：52500；材料：武器 ID 439「野蛮人」×1；物品 ID 2「高级药草」×1","克罗玛尼翁"
"4434","クロマニヨン","武器","2269","金币：52500；材料：武器 ID 439「バーバリアン」×1；物品 ID 865「時の歯車」×1","金币：52500；材料：武器 ID 439「野蛮人」×1；物品 ID 865「时间的齿轮」×1","克罗玛尼翁"
"4435","四海大聖如意棒","武器","1248","金币：54000；材料：武器 ID 4424「天魔神殺如意棒」×1；物品 ID 2「高級薬草」×1","金币：54000；材料：武器 ID 4424「天魔神杀如意棒」×1；物品 ID 2「高级药草」×1","四海大圣如意棒"
"4435","四海大聖如意棒","武器","2351","金币：54000；材料：武器 ID 4424「天魔神殺如意棒」×1；物品 ID 867「古神の依代」×1","金币：54000；材料：武器 ID 4424「天魔神杀如意棒」×1；物品 ID 867「古神的依代」×1","四海大圣如意棒"
"4438","憤怒棍ヘラクレス","武器","1294","金币：57600；材料：武器 ID 4422「ヘラクレスの棍棒」×1；物品 ID 2「高級薬草」×1","金币：57600；材料：武器 ID 4422「赫拉克勒斯之棍」×1；物品 ID 2「高级药草」×1","愤怒棍 赫拉克勒斯"
"4438","憤怒棍ヘラクレス","武器","2322","金币：57600；材料：武器 ID 4422「ヘラクレスの棍棒」×1；物品 ID 870「名状しがたき触手」×1","金币：57600；材料：武器 ID 4422「赫拉克勒斯之棍」×1；物品 ID 870「难以名状的触手」×1","愤怒棍 赫拉克勒斯"
"4439","英傑棍ダグザ","武器","1295","金币：57600；材料：武器 ID 4423「ダグザの棍棒」×1；物品 ID 2「高級薬草」×1","金币：57600；材料：武器 ID 4423「达格达之棍」×1；物品 ID 2「高级药草」×1","英杰棍达格达"
"4439","英傑棍ダグザ","武器","2323","金币：57600；材料：武器 ID 4423「ダグザの棍棒」×1；物品 ID 871「次元浸食細胞」×1","金币：57600；材料：武器 ID 4423「达格达之棍」×1；物品 ID 871「次元浸蚀细胞」×1","英杰棍达格达"
"4440","雷神のミョルニル","武器","1326","金币：65000；材料：武器 ID 438「竜殺しのミョルニル」×1；物品 ID 2「高級薬草」×1","金币：65000；材料：武器 ID 438「屠龙之锤 雷神之锤」×1；物品 ID 2「高级药草」×1","雷神之锤"
"4440","雷神のミョルニル","武器","2370","金币：65000；材料：武器 ID 438「竜殺しのミョルニル」×1；物品 ID 878「カオスマター」×1；物品 ID 880「雷土の結晶石」×1","金币：65000；材料：武器 ID 438「屠龙之锤 雷神之锤」×1；物品 ID 878「混沌物质」×1；物品 ID 880「雷土的结晶石」×1","雷神之锤"
"4442","輪廻棍エクスソニア","武器","1418","金币：70400；材料：武器 ID 4417「記憶の棍棒」×1；武器 ID 4436「輪廻の棍棒」×1；物品 ID 2「高級薬草」×1","金币：70400；材料：武器 ID 4417「记忆的棍棒」×1；武器 ID 4436「轮回之棍棒」×1；物品 ID 2「高级药草」×1","轮回棍 艾克斯索尼娅"
"4442","輪廻棍エクスソニア","武器","2495","金币：70400；材料：武器 ID 4436「輪廻の棍棒」×1；物品 ID 887「反物質」×1","金币：70400；材料：武器 ID 4436「轮回之棍棒」×1；物品 ID 887「反物质」×1","轮回棍 艾克斯索尼娅"
"4444","妖狩斬魂鎌","武器","678","金币：11000；材料：武器 ID 466「斬魂鎌」×1；物品 ID 263「神物の破片」×1","金币：11000；材料：武器 ID 466「斩魂镰」×1；物品 ID 263「神物碎片」×1","妖狩斩魂镰"
"4445","蒼魔の万鎌","武器","707","金币：11900；材料：武器 ID 467「蒼魔の鎌」×1；物品 ID 282「蛭蟲細胞」×1","金币：11900；材料：武器 ID 467「苍魔镰」×1；物品 ID 282「蛭虫细胞」×1","苍魔的万镰"
"4446","ヘルクリムゾン","武器","706","金币：11900；材料：武器 ID 465「アーククリムゾン」×1；物品 ID 269「終蟲の甲殻」×1","金币：11900；材料：武器 ID 465「弧形绯红」×1；物品 ID 269「终虫甲壳」×1","地狱绯红"
"4449","万魂陰陽鎌","武器","797","金币：15700；材料：武器 ID 469「九魂陰陽鎌」×1；物品 ID 284「シヴァの髪」×1","金币：15700；材料：武器 ID 469「九魂阴阳镰」×1；物品 ID 284「湿婆的头发」×1","万魂阴阳镰"
"4450","ジエンドシックル","武器","796","金币：15700；材料：武器 ID 456「コキュートスシックル」×1；物品 ID 274「ゾンビハート」×1","金币：15700；材料：武器 ID 456「阴魂镰」×1；物品 ID 274「僵尸心脏」×1","杰恩多刺骨镰"
"4454","滅・妖狩斬魂鎌","武器","995","金币：24500；材料：武器 ID 4444「妖狩斬魂鎌」×1；物品 ID 2「高級薬草」×1","金币：24500；材料：武器 ID 4444「妖狩斩魂镰」×1；物品 ID 2「高级药草」×1","灭・妖狩斩魂镰"
"4454","滅・妖狩斬魂鎌","武器","2077","金币：24500；材料：武器 ID 4444「妖狩斬魂鎌」×1；物品 ID 834「シャインエキス」×1","金币：24500；材料：武器 ID 4444「妖狩斩魂镰」×1；物品 ID 834「闪耀精华」×1","灭・妖狩斩魂镰"
"4455","ヘルソウル","武器","1027","金币：26500；材料：武器 ID 4446「ヘルクリムゾン」×1；物品 ID 2「高級薬草」×1","金币：26500；材料：武器 ID 4446「地狱绯红」×1；物品 ID 2「高级药草」×1","地狱灵魂"
"4455","ヘルソウル","武器","2109","金币：26500；材料：武器 ID 4446「ヘルクリムゾン」×1；物品 ID 839「冥府の髪」×1","金币：26500；材料：武器 ID 4446「地狱绯红」×1；物品 ID 839「冥府的头发」×1","地狱灵魂"
"4458","あやかし蒼魔","武器","1090","金币：32500；材料：武器 ID 4445「蒼魔の万鎌」×1；物品 ID 2「高級薬草」×1","金币：32500；材料：武器 ID 4445「苍魔的万镰」×1；物品 ID 2「高级药草」×1","妖异苍魔"
"4458","あやかし蒼魔","武器","2172","金币：32500；材料：武器 ID 4445「蒼魔の万鎌」×1；物品 ID 850「冥界のパウダー」×1","金币：32500；材料：武器 ID 4445「苍魔的万镰」×1；物品 ID 850「冥界的粉末」×1","妖异苍魔"
"4459","克己覇道","武器","1152","金币：34300；材料：武器 ID 4449「万魂陰陽鎌」×1；物品 ID 2「高級薬草」×1","金币：34300；材料：武器 ID 4449「万魂阴阳镰」×1；物品 ID 2「高级药草」×1","克己霸道"
"4459","克己覇道","武器","2234","金币：34300；材料：武器 ID 4449「万魂陰陽鎌」×1；物品 ID 856「不滅の黒片」×1","金币：34300；材料：武器 ID 4449「万魂阴阳镰」×1；物品 ID 856「不灭的黑片」×1","克己霸道"
"4462","冥獄鎌ハデス","武器","1296","金币：44100；材料：武器 ID 4451「ハデスの鎌」×1；物品 ID 2「高級薬草」×1","金币：44100；材料：武器 ID 4451「哈迪斯之镰」×1；物品 ID 2「高级药草」×1","冥狱镰哈迪斯"
"4462","冥獄鎌ハデス","武器","2324","金币：44100；材料：武器 ID 4451「ハデスの鎌」×1；物品 ID 937「カオスクリスタル」×1","金币：44100；材料：武器 ID 4451「哈迪斯之镰」×1；物品 ID 937「混沌水晶」×1","冥狱镰哈迪斯"
